name,tlid,symbol,tlname
LIMECHM,2335,LIMECHM,lime-chemicals-ltd
UGROCAP,2506,UGROCAP,ugro-capital-ltd
TMB,1024529,TMB,tamilnad-mercantile-bank-ltd
COROMANDEL,284,COROMANDEL,coromandel-international-ltd
TIJARIA,1394,TIJARIA,tijaria-polypipes-ltd
MON100,1605,MON100,motilal-oswal-nasdaq-100-etf-growth-option
VISHALBL,4263,VISHALBL,vishal-bearings-ltd
17410002,3394800,17410002,aritas-vinyl-ltd
BPCL,215,BPCL,bharat-petroleum-corporation-ltd
JAYKAY,2066,JAYKAY,jaykay-enterprises-ltd
ICICIAMC,3356197,ICICIAMC,icici-prudential-asset-management-company-ltd
QUAL30IETF,1613926,QUAL30IETF,icici-prudential-nifty-200-quality-30-etf
BHATIA,82171,BHATIA,bhatia-communications-retail-india-ltd
SHALPAINTS,1212,SHALPAINTS,shalimar-paints-ltd
CAMLINFINE,1559,CAMLINFINE,camlin-fine-sciences-ltd
11290683,3148897,11290683,abram-food-ltd
GINISILK,3686,GINISILK,gini-silk-mills-ltd
NEIL,4163,NEIL,neil-industries-ltd
CURAA,298,CURAA,cura-technologies-ltd
TGBHOTELS,1383,TGBHOTELS,tgb-banquets-and-hotels-ltd
OLPCL,3924,OLPCL,olympic-cards-ltd
MHHL,87817,MHHL,mohini-health-hygiene-ltd
ADORMUL,2920,ADORMUL,thrive-future-habitats-ltd
GREENPANEL,170350,GREENPANEL,greenpanel-industries-ltd
IDEALTECHO,2560194,IDEALTECHO,ideal-technoplast-industries-ltd
CONTILI,3457,CONTILI,contil-india-ltd
HEMIPROP,336807,HEMIPROP,hemisphere-properties-india-ltd
ARHAM,1184831,ARHAM,arham-technologies-ltd
BALKRISIND,153,BALKRISIND,balkrishna-industries-ltd
NUCLEUS,960,NUCLEUS,nucleus-software-exports-ltd
KHAICHEM,2337,KHAICHEM,khaitan-chemicals-fertilizers-ltd
CRANESSOFT,2530,CRANESSOFT,cranes-software-international-ltd
11040285,1057939,11040285,indong-tea-company-ltd
VIPCLOTHNG,846,VIPCLOTHNG,vip-clothing-ltd
541337,97104,541337,milestone-furniture-ltd
AMCOIND,3263,AMCOIND,amco-india-ltd
AKSPINTEX,4244,AKSPINTEX,sunrakshakk-industries-india-ltd
13193272,3145561,13193272,ace-alpha-tech-ltd
INFINIUM,1412795,INFINIUM,infinium-pharmachem-ltd
STLNETWORK,3245801,STLNETWORK,stl-networks-ltd
SSLEL,3875,SSLEL,sir-shadilal-enterprises-ltd
13560253,3020639,13560253,super-iron-foundry-ltd
JKLAKSHMI,685,JKLAKSHMI,jk-lakshmi-cement-ltd
CRIMSON,3233,CRIMSON,crimson-metal-engineering-company-ltd
TTIL,4169,TTIL,tirupati-innovar-ltd
PHANTOMFX,1076215,PHANTOMFX,phantom-digital-effects-ltd
YOGYA,4175,YOGYA,ur-sugar-industries-ltd
HINDHARD,2256,HINDHARD,hindustan-hardy-ltd
GENNEX,3685,GENNEX,gennex-laboratories-ltd
540481,83363,540481,classic-leasing-finance-ltd
ROCKINGDCE,1796107,ROCKINGDCE,rockingdeals-circular-economy-ltd
BUTTERFLY,227,BUTTERFLY,butterfly-gandhimathi-appliances-ltd
TIRTH,82952,TIRTH,tirth-plastic-ltd
HCL-INSYS,530,HCL-INSYS,hcl-infosystems-ltd
NEXTMEDIA,934,NEXTMEDIA,next-mediaworks-ltd
MIDINDIA,2062,MIDINDIA,mid-india-industries-ltd
PHOENIXTN,4024,PHOENIXTN,hbg-hotels-ltd
ECOSMOBLTY,2571013,ECOSMOBLTY,ecos-india-mobility-hospitality-ltd
TOUCHWOOD,87855,TOUCHWOOD,touchwood-entertainment-ltd
INTENTECH,3814,INTENTECH,intense-technologies-ltd
540914,87843,540914,sru-steels-ltd
GAJANANSEC,4074,GAJANANSEC,gajanan-securities-services-ltd
SOFCOM,4140,SOFCOM,sofcom-systems-ltd
BCP,4018,BCP,b-c-power-controls-ltd
NEWTIME,82545,NEWTIME,newtime-infrastructure-ltd
HDFCLIFE,65394,HDFCLIFE,hdfc-life-insurance-company-ltd
541799,105111,541799,sungold-media-and-entertainment-ltd
VLINFRA,2446671,VLINFRA,v-l-infraprojects-ltd
ATUL,129,ATUL,atul-ltd
TEJNAKSH,4275,TEJNAKSH,tejnaksh-healthcare-ltd
LINCOLN,1942,LINCOLN,lincoln-pharmaceuticals-ltd
RAGHUNAT,3198,RAGHUNAT,raghunath-international-ltd
AMBUJACEM,71,AMBUJACEM,ambuja-cements-ltd
ASAHISONG,108,ASAHISONG,asahi-songwon-colors-ltd
JHANDEWALAS,82341,JHANDEWALAS,jhandewalas-foods-ltd
VAICC,3224,VAICC,vaishno-cement-company-ltd
539090,4172,539090,rajputana-investment-finance-ltd
15070588,3143498,15070588,ajc-jewel-manufacturers-ltd
DHARAN,80503,DHARAN,dharan-infra-epc-ltd
LAKSHMIMIL,781,LAKSHMIMIL,lakshmi-mills-company-ltd
UFLEX,1440,UFLEX,uflex-ltd
SPECFOOD,3757,SPECFOOD,spectrum-foods-ltd
15510832,678052,15510832,afloat-enterprises-ltd
CLASSICEIL,3224618,CLASSICEIL,classic-electrodes-india-ltd
ASINPET,3024,ASINPET,asian-petroproducts-exports-ltd
MFML,2577725,MFML,mahalaxmi-fabric-mills-ltd
PRECAM,1954,PRECAM,precision-camshafts-ltd
YASHMGM,2472,YASHMGM,yash-management-satellite-ltd
SHALIWIR,3848,SHALIWIR,shalimar-wires-industries-ltd
BHARTIARTL,187,BHARTIARTL,bharti-airtel-ltd
PONNIERODE,1056,PONNIERODE,ponni-sugars-erode-ltd
HARLETH,3000,HARLETH,haryana-leather-chemicals-ltd
GKB,461,GKB,gkb-ophthalmics-ltd
GAYATRI,3802,GAYATRI,gayatri-sugars-ltd
KANCHI,4134,KANCHI,kanchi-karpooram-ltd
BEACON,2295398,BEACON,beacon-trusteeship-ltd
ASYL,4738,ASYL,advance-syntex-ltd
KEC,727,KEC,kec-international-ltd
POCL,1055,POCL,pondy-oxides-chemicals-ltd
MEGRISOFT,4160,MEGRISOFT,megri-soft-ltd
FIDEL,910541,FIDEL,fidel-softech-ltd
HOLMARC,1693117,HOLMARC,holmarc-opto-mechatronics-ltd
SIBARAUT,2838,SIBARAUT,sibar-auto-parts-ltd
NAHARSPING,906,NAHARSPING,nahar-spinning-mills-ltd
COSCO,3348,COSCO,cosco-india-ltd
17040844,1394503,17040844,bright-outdoor-media-ltd
ADANIPORTS,27,ADANIPORTS,adani-ports-special-economic-zone-ltd
SHK,1788,SHK,s-h-kelkar-company-ltd
SUPRATRE,4720,SUPRATRE,supra-trends-ltd
CONSOFINVT,280,CONSOFINVT,consolidated-finvest-holdings-ltd
TNPL,1405,TNPL,tamil-nadu-newsprint-and-papers-ltd
SCHAEFFLER,406,SCHAEFFLER,schaeffler-india-ltd
ISHITADR,3021,ISHITADR,ishita-drugs-industries-ltd
BAJEL,1845603,BAJEL,bajel-projects-ltd
MINAXI,3591,MINAXI,minaxi-textiles-ltd
DECANBRG,2240,DECANBRG,satani-bearings-ltd
SAMKRG,2831,SAMKRG,samkrg-pistons-rings-ltd
517286,82274,517286,rnit-ai-solutions-ltd
FORGEAUTO,2665740,FORGEAUTO,forge-auto-international-ltd
540159,83512,540159,purple-agrotech-industries-ltd
AIRAN,87812,AIRAN,airan-ltd
RISHIROOP,3144,RISHIROOP,rishiroop-ltd
15990154,3403091,15990154,kasturi-metal-composite-ltd
GUJINV,3555,GUJINV,ashtasidhhi-industries-ltd
TECHM,1374,TECHM,tech-mahindra-ltd
HRHNEXT,1852544,HRHNEXT,hrh-next-services-ltd
YASHOPTICS,2163918,YASHOPTICS,yash-optics-lens-ltd
VAMSHIRU,3319,VAMSHIRU,vamshi-rubber-ltd
VIRGOGLOB,3824,VIRGOGLOB,virgo-global-ltd
BAJAJINDEF,2996881,BAJAJINDEF,indef-manufacturing-ltd
FIEMIND,413,FIEMIND,fiem-industries-ltd
OLYOI,2327,OLYOI,olympic-oil-industries-ltd
ASHSI,3206,ASHSI,ashirwad-steels-industries-ltd
SAMMAANCAP,582,SAMMAANCAP,sammaan-capital-ltd
TATACHEM,1355,TATACHEM,tata-chemicals-ltd
NATGENI,3653,NATGENI,national-general-industries-ltd
ENTRINT,3162,ENTRINT,enterprise-international-ltd
541778,103644,541778,deep-polymers-ltd
HINDMOTORS,553,HINDMOTORS,hindustan-motors-ltd
AKASHDEEP,4103,AKASHDEEP,kalyan-capitals-ltd
SULABEN,61503,SULABEN,sulabh-engineers-services-ltd
LAOPALA,784,LAOPALA,la-opala-rg-ltd
KJMCFIN,3289,KJMCFIN,kjmc-financial-services-ltd
WESTERNBIO,2972,WESTERNBIO,ecoboard-industries-ltd
DGCONTENT,149707,DGCONTENT,digicontent-ltd
13193012,1233076,13193012,droneacharya-aerial-innovations-ltd
AFCONS,2734936,AFCONS,afcons-infrastructure-ltd
KKPLASTICK,2964,KKPLASTICK,kkalpana-plastick-ltd
ARIES,99,ARIES,aries-agro-ltd
SJLOGISTIC,1823030,SJLOGISTIC,s-j-logistics-india-ltd
EFCIL,2513,EFCIL,efc-i-ltd
541347,94295,541347,parvati-sweetners-and-power-ltd
SHRIKRISH,3459,SHRIKRISH,shri-krishna-devcon-ltd
NEWGEN,73363,NEWGEN,newgen-software-technologies-ltd
JOCIL,691,JOCIL,jocil-ltd
CILSEC,3402,CILSEC,cil-securities-ltd
531960,83366,531960,june-industries-ltd
DOMS,1819409,DOMS,doms-industries-ltd
BARODARAYN,82379,BARODARAYN,baroda-rayon-corporation-ltd
ZUARIIND,1549,ZUARIIND,zuari-industries-ltd
FMCGIETF,600342,FMCGIETF,icici-prudential-nifty-fmcg-etf
BAGMANE,3497836,BAGMANE,bagmane-prime-office-reit
SEJALLTD,1205,SEJALLTD,sejal-glass-ltd
AXTEL,2986,AXTEL,axtel-industries-ltd
GLENMARK,464,GLENMARK,glenmark-pharmaceuticals-ltd
WALCHPF,2102,WALCHPF,walchand-peoplefirst-ltd
SRD,120413,SRD,shankar-lal-rampal-dye-chem-ltd
VAIBHAVGBL,1463,VAIBHAVGBL,vaibhav-global-ltd
540146,83310,540146,aditya-consumer-marketing-ltd
ENERGY,82384,ENERGY,mirae-asset-nifty-energy-etf
VESUVIUS,1475,VESUVIUS,vesuvius-india-ltd
VAARAD,3812,VAARAD,vaarad-ventures-ltd
JAINMARMO,4186,JAINMARMO,jain-marmo-industries-ltd
SPRING,82444,SPRING,variman-global-enterprises-ltd
ZENTEC,1580,ZENTEC,zen-technologies-ltd
INDSILHYD,2887,INDSILHYD,indsil-hydro-power-and-manganese-ltd
AVI,4242,AVI,avi-polymers-ltd
ARNOLD,4002,ARNOLD,arnold-holdings-ltd
SHISHIND,71318,SHISHIND,shish-industries-ltd
ALPA,63,ALPA,alpa-laboratories-ltd
ABMINTLLTD,71261,ABMINTLLTD,abm-international-ltd
JIOFIN,1564869,JIOFIN,jio-financial-services-ltd
VICTORYEV,3101963,VICTORYEV,victory-electric-vehicles-international-ltd
SURFI,2827,SURFI,suryo-foods-industries-ltd
MARIS,3605,MARIS,maris-spinners-ltd
CLSL,1615358,CLSL,crop-life-science-ltd
GTNTEX,507,GTNTEX,gtn-textiles-ltd
BLUEDART,208,BLUEDART,blue-dart-express-ltd
RJSHAH,4435,RJSHAH,r-j-shah-company-ltd
TCIEXP,52914,TCIEXP,tci-express-ltd
TATATECH,1792699,TATATECH,tata-technologies-ltd
GRSE,105874,GRSE,garden-reach-shipbuilders-engineers-ltd
PROTEAN,1776577,PROTEAN,protean-egov-technologies-ltd
BALCO,2516562,BALCO,solve-plastic-products-ltd
HERCULES,538,HERCULES,hercules-investments-ltd
XTGLOBAL,3508,XTGLOBAL,xtglobal-infotech-ltd
RADIOCITY,53209,RADIOCITY,music-broadcast-ltd
INDIASHLTR,1826519,INDIASHLTR,india-shelter-finance-corporation-ltd
JAUSPOL,3088,JAUSPOL,jauss-polymers-ltd
21STCENMGM,3220,21STCENMGM,twentyfirst-century-management-services-ltd
COMCL,3936,COMCL,comfort-commotrade-ltd
ZEAL,1574264,ZEAL,zeal-global-services-ltd
INDIANACRY,2678,INDIANACRY,indian-acrylics-ltd
523309,83312,523309,shri-gang-industries-and-allied-products-ltd
13193295,3352316,13193295,prodocs-solutions-ltd
PANSARI,87788,PANSARI,pansari-developers-ltd
AFSL,1241145,AFSL,abans-financial-services-ltd
EUROTEXIND,397,EUROTEXIND,eurotex-industries-exports-ltd
15620066,3246537,15620066,krupalu-metals-ltd
CRAMC,3286108,CRAMC,canara-robeco-asset-management-company-ltd
KAYCEEI,2164,KAYCEEI,kaycee-industries-ltd
HPL,4775,HPL,hpl-electric-power-ltd
MANOMAY,82996,MANOMAY,manomay-tex-india-ltd
INDOASIAF,3383,INDOASIAF,challani-capital-ltd
ADCON,4294,ADCON,adcon-capital-services-ltd
NV20BEES,1749,NV20BEES,nippon-india-etf-nifty-50-value-20
KSOLVES,235161,KSOLVES,ksolves-india-ltd
SYLVANPLY,2361948,SYLVANPLY,sylvan-plyboard-india-ltd
SSDL,2510996,SSDL,saraswati-saree-depot-ltd
TAJGVK,1345,TAJGVK,taj-gvk-hotels-resorts-ltd
11251159,581796,11251159,aa-plus-tradelink-ltd
MON50EQUAL,3095610,MON50EQUAL,motilal-oswal-nifty-50-equal-weight-etf
543927,1517798,543927,asian-warehousing-ltd
NETWEB,1544933,NETWEB,netweb-technologies-india-ltd
JAYTEX,2548,JAYTEX,jaybharat-textiles-real-estate-ltd
RICHUNV,3301,RICHUNV,rich-universe-network-ltd
SUNLITE,2508425,SUNLITE,sunlite-recycling-industries-ltd
12120193,3354721,12120193,unisem-agritech-ltd
BANKINDIA,163,BANKINDIA,bank-of-india
NV20IETF,25681,NV20IETF,icici-prudential-nifty50-value-20-etf
PROPEQUITY,850909,PROPEQUITY,p-e-analytics-ltd
NECLIFE,923,NECLIFE,nectar-lifesciences-ltd
JAINCO,3211,JAINCO,jainco-projects-india-ltd
15580194,1888080,15580194,shree-marutinandan-tubes-ltd
541945,108994,541945,ranjeet-mechatronics-ltd
MBLINFRA,849,MBLINFRA,mbl-infrastructure-ltd
STANCAP,2491,STANCAP,standard-capital-markets-ltd
SUPERIOR,4363,SUPERIOR,superior-finlease-ltd
ROYALIND,2522,ROYALIND,royal-india-corporation-ltd
SANDUPHQ,3070,SANDUPHQ,sandu-pharmaceuticals-ltd
16550649,875303,16550649,global-longlife-hospital-and-research-ltd
13140067,3432676,13140067,accord-transformer-switchgear-ltd
SESHAPAPER,1204,SESHAPAPER,seshasayee-paper-boards-ltd
STARPAPER,1292,STARPAPER,star-paper-mills-ltd
VIVIDHA,1494,VIVIDHA,visagar-polytex-ltd
BALUFORGE,3465,BALUFORGE,balu-forge-industries-ltd
ANJANIFIN,3724,ANJANIFIN,anjani-finance-ltd
METALCO,3701,METALCO,metal-coatings-india-ltd
BLIL,3853,BLIL,balmer-lawrie-investments-ltd
NEWLIGHT,61520,NEWLIGHT,new-light-industries-ltd
RUCHINFRA,1155,RUCHINFRA,ruchi-infrastructure-ltd
PASARI,2847,PASARI,pasari-spinning-mills-ltd
EUROLED,3136,EUROLED,euro-leder-fashions-ltd
MUTHOOTCAP,1763,MUTHOOTCAP,muthoot-capital-services-ltd
360ONE,166089,360ONE,360-one-wam-ltd
ABCINDQ,2834,ABCINDQ,abc-india-ltd
INTEGHIT,4537,INTEGHIT,integrated-hitech-ltd
13193124,2324987,13193124,3c-it-solutions-telecom-india-ltd
CONTROLPR,2906,CONTROLPR,control-print-ltd
RACE,4020,RACE,race-eco-chain-ltd
SURAKSHA,2815514,SURAKSHA,suraksha-diagnostic-ltd
SHREYASI,3123,SHREYASI,shreyas-intermediates-ltd
PRITIKA,1157337,PRITIKA,pritika-engineering-components-ltd
ABSMARINE,2258959,ABSMARINE,abs-marine-services-ltd
CELEBRITY,246,CELEBRITY,celebrity-fashions-ltd
RADAAN,1089,RADAAN,radaan-mediaworks-i-ltd
HALDYNGL,2727,HALDYNGL,haldyn-glass-ltd
DIGIKORE,1710030,DIGIKORE,digikore-studios-ltd
13510381,2161997,13510381,vruddhi-engineering-works-ltd
VADILENT,2795,VADILENT,vadilal-enterprises-ltd
JAIMATAG,2949,JAIMATAG,jai-mata-glass-ltd
KERALAYUR,3271,KERALAYUR,kerala-ayurveda-ltd
CAPFIN,4210,CAPFIN,capfin-india-ltd
NATPLAS,3168,NATPLAS,national-plastic-industries-ltd
SBFC,1578900,SBFC,sbfc-finance-ltd
DCW,314,DCW,dcw-ltd
INFOMEDIA,628,INFOMEDIA,infomedia-press-ltd
DYNPRO,3863,DYNPRO,dynemic-products-ltd
IGCL,3152009,IGCL,indogulf-cropsciences-ltd
ALCODIS,87753,ALCODIS,alcokraft-distilleries-ltd
NXT-INFRA,2406604,NXT-INFRA,nxt-infra-trust
SHANTI,87734,SHANTI,shanti-overseas-india-ltd
EXXARO,617472,EXXARO,exxaro-tiles-ltd
NETTLINX,2482,NETTLINX,nettlinx-ltd
COMBDRG,3077,COMBDRG,decipher-labs-ltd
MASON,2365669,MASON,mason-infratech-ltd
RSL,3446584,RSL,rajputana-stainless-ltd
VENKEYS,1473,VENKEYS,venky-s-india-ltd
INDGELA,3518,INDGELA,india-gelatine-chemicals-ltd
TATAINVEST,1360,TATAINVEST,tata-investment-corporation-ltd
544185,2349223,544185,adtech-systems-ltd
CUMMINSIND,297,CUMMINSIND,cummins-india-ltd
BESTEAST,2367,BESTEAST,best-eastern-hotels-ltd
GEMSI,3472,GEMSI,gemstone-investments-ltd
542013,110950,542013,dolfin-rubbers-ltd
RAJPUTANA,2801300,RAJPUTANA,rajputana-biodiesel-ltd
DICIND,332,DICIND,dic-india-ltd
NELCAST,925,NELCAST,nelcast-ltd
DWARKESH,350,DWARKESH,dwarikesh-sugar-industries-ltd
KITEX,747,KITEX,kitex-garments-ltd
INTELLADV,3940,INTELLADV,caspian-corporate-services-ltd
ASHISHPO,3328,ASHISHPO,ashish-polyplast-ltd
16692004,3346815,16692004,luxury-time-ltd
GALLANTT,433,GALLANTT,gallantt-ispat-ltd
3PLAND,1016,3PLAND,3p-land-holdings-ltd
SABOOBR,3300,SABOOBR,arigato-universe-ltd
PRECWIRE,1067,PRECWIRE,precision-wires-india-ltd
BLUECHIPT,2311,BLUECHIPT,blue-chip-tex-industries-ltd
MARBU,2957,MARBU,martin-burn-ltd
HKT,4251,HKT,waaree-technologies-ltd
ARTNIRMAN,87803,ARTNIRMAN,art-nirman-ltd
IIFLCAPS,166182,IIFLCAPS,iifl-capital-services-ltd
KESORAMIND,733,KESORAMIND,kesoram-industries-ltd
DELTA,4321,DELTA,delta-industrial-resources-ltd
KIOCL,71293,KIOCL,kiocl-ltd
17360004,3203671,17360004,essex-marine-ltd
STUDDS,3309490,STUDDS,studds-accessories-ltd
MAHSEAMLES,820,MAHSEAMLES,maharashtra-seamless-ltd
NEAGI,2368,NEAGI,neelamalai-agro-industries-ltd
MEL,4114,MEL,jmj-fintech-ltd
13193188,3265323,13193188,praruh-technologies-ltd
CSSL,3343383,CSSL,clear-secured-services-ltd
AMNPLST,2276,AMNPLST,amines-plasticizers-ltd
THAKDEV,3173,THAKDEV,thakker-s-developers-ltd
AMBITIOUS,82542,AMBITIOUS,ambitious-plastomac-company-ltd
PLATIND,2074961,PLATIND,platinum-industries-ltd
SHAQUAK,3741,SHAQUAK,52-weeks-entertainment-ltd
GUJPETR,2301,GUJPETR,gujarat-petrosynthese-ltd
THACKER,2413,THACKER,thacker-company-ltd
KAJARIR,2657,KAJARIR,kic-metaliks-ltd
RAGHUSYN,2693,RAGHUSYN,raghuvir-synthetics-ltd
SANTASPN,3547,SANTASPN,jayatma-industries-ltd
HELPAGE,4201,HELPAGE,helpage-finlease-ltd
SESL,4339,SESL,mobavenue-ai-tech-ltd
NEXT30ADD,2973516,NEXT30ADD,dsp-bse-sensex-next-30-etf
NILKAMAL,943,NILKAMAL,nilkamal-ltd
SWAGRUHA,3734,SWAGRUHA,croissance-ltd
MADHAVIPL,4377,MADHAVIPL,madhav-infra-projects-ltd
MIDHANI,80900,MIDHANI,mishra-dhatu-nigam-ltd
SHRIKANHA,3347837,SHRIKANHA,shri-kanha-stainless-ltd
SERVOTEC,3745,SERVOTEC,lexoraa-industries-ltd
JSLL,856675,JSLL,jeena-sikho-lifecare-ltd
NIBL,939,NIBL,nrb-industrial-bearings-ltd
JUMBO,703,JUMBO,jumbo-bag-ltd
VOLTAS,1500,VOLTAS,voltas-ltd
VISIONCINE,3133,VISIONCINE,vision-cinemas-ltd
542034,112070,542034,s-m-gold-ltd
RULKA,2270738,RULKA,rulka-electricals-ltd
IFBAGRO,591,IFBAGRO,ifb-agro-industries-ltd
OMNIAX,3820,OMNIAX,omni-ax-s-software-ltd
COUNCODOS,287,COUNCODOS,country-condo-s-ltd
NATHBIOGEN,909,NATHBIOGEN,nath-bio-genes-india-ltd
VIVIANA,1024913,VIVIANA,viviana-power-tech-ltd
ASHAPURMIN,110,ASHAPURMIN,ashapura-minechem-ltd
INDOVATION,2840,INDOVATION,titan-intech-ltd
PRUDMOULI,82360,PRUDMOULI,prudential-sugar-corporation-ltd
ACCURACY,97150,ACCURACY,accuracy-shipping-ltd
NESTLEIND,930,NESTLEIND,nestle-india-ltd
TFL,1382,TFL,transwarranty-finance-ltd
ROSELABS,3548,ROSELABS,roselabs-finance-ltd
15070586,2218174,15070586,varyaa-creations-ltd
PEARLPOLY,1018,PEARLPOLY,pearl-polymers-ltd
SWASTIVI,2415,SWASTIVI,swasti-vinayaka-synthetics-ltd
IPPL,4323,IPPL,kotia-enterprises-ltd
ODYSSEY,3276,ODYSSEY,odyssey-technologies-ltd
CORDSCABLE,281,CORDSCABLE,cords-cable-industries-ltd
ELECTCAST,368,ELECTCAST,electrosteel-castings-ltd
ARSSBL,3270737,ARSSBL,anand-rathi-share-stock-brokers-ltd
JAGJANANI,3868,JAGJANANI,jagjanani-textiles-ltd
MYMONEY,4121,MYMONEY,my-money-securities-ltd
INNOVANA,87789,INNOVANA,innovana-thinklabs-ltd
INTEGRAEN,2221,INTEGRAEN,integra-engineering-india-ltd
VELHO,3192,VELHO,velan-hotels-ltd
OLIL,1715910,OLIL,oneclick-logistics-ltd
PARAGONF,3520,PARAGONF,paragon-finance-ltd
METROPOLIS,139598,METROPOLIS,metropolis-healthcare-ltd
15580192,1325604,15580192,earthstahl-alloys-ltd
KAMANWALA,2429,KAMANWALA,kamanwala-housing-construction-ltd
SANINFRA,3845,SANINFRA,sanmit-infra-ltd
AISL,87852,AISL,ani-integrated-services-ltd
SHANTHALA,1763539,SHANTHALA,shanthala-fmcg-products-ltd
NEPHROPLUS,3351951,NEPHROPLUS,nephrocare-health-services-ltd
COOLCAPS,845609,COOLCAPS,cool-caps-industries-ltd
PASUPATSPG,2136,PASUPATSPG,pasupati-spinning-weaving-mills-ltd
MAZDOCK,305195,MAZDOCK,mazagon-dock-shipbuilders-ltd
11251146,326255,11251146,shine-fashions-india-ltd
SRINACHA,2869,SRINACHA,sri-nachammai-cotton-mills-ltd
SERVICE,1542944,SERVICE,service-care-ltd
HOCL,568,HOCL,hindustan-organic-chemicals-ltd
SPENTA,3105,SPENTA,spenta-international-ltd
VALIANTORG,52902,VALIANTORG,valiant-organics-ltd
WSFIN,2433,WSFIN,wsfx-global-pay-ltd
AVIVA,2535,AVIVA,aviva-industries-ltd
SUKHJITS,3040,SUKHJITS,sukhjit-starch-chemicals-ltd
540492,83433,540492,starlineps-enterprises-ltd
ADIEXRE,3779,ADIEXRE,trustedge-capital-ltd
542503,131068,542503,mahip-industries-ltd
13100017,148188,13100017,dhanashree-electronics-ltd
SPICEJET,2064,SPICEJET,spicejet-ltd
RITES,92280,RITES,rites-ltd
16691671,454005,16691671,eki-energy-services-ltd
THESL,2663459,THESL,thinking-hats-entertainment-solutions-ltd
SAPTAK,82354,SAPTAK,saptak-chem-and-business-ltd
WAKEFIT,3349615,WAKEFIT,wakefit-innovations-ltd
DREDGECORP,345,DREDGECORP,dredging-corporation-of-india-ltd
NMSTEEL,2866113,NMSTEEL,newmalayalam-steel-ltd
WAAREEINDO,616,WAAREEINDO,indosolar-ltd
SUMIT,107254,SUMIT,sumit-woods-ltd
CLEAN,580869,CLEAN,clean-science-technology-ltd
VOL,52915,VOL,viram-suvarn-ltd
DOLLEX,1251830,DOLLEX,dollex-agrotech-ltd
KISAN,3267,KISAN,kisan-mouldings-ltd
11251265,2193373,11251265,greenhitech-ventures-ltd
MULTIBASE,3106,MULTIBASE,multibase-india-ltd
RITEZONE,1105230,RITEZONE,rite-zone-chemcon-india-ltd
SKP,947664,SKP,skp-bearing-industries-ltd
AMEYA,1013724,AMEYA,ameya-precision-engineers-ltd
ALOKINDS,62,ALOKINDS,alok-industries-ltd
MAITHANALL,821,MAITHANALL,maithan-alloys-ltd
SURAJLTD,3649,SURAJLTD,suraj-ltd
NILASPACES,121729,NILASPACES,nila-spaces-ltd
BECTORFOOD,369403,BECTORFOOD,mrs-bectors-food-specialities-ltd
MALLCOM,4265,MALLCOM,mallcom-india-ltd
DAMCAPITAL,2863353,DAMCAPITAL,dam-capital-advisors-ltd
MAGNAELQ,2771,MAGNAELQ,magna-electrocastings-ltd
ALFL,4146,ALFL,abhinav-leasing-finance-ltd
INTELLECT,1553,INTELLECT,intellect-design-arena-ltd
ROUTE,290299,ROUTE,route-mobile-ltd
SINDHUTRAD,3771,SINDHUTRAD,sindhu-trade-links-ltd
MACOBSTECH,2429156,MACOBSTECH,macobs-technologies-ltd
UNIECOM,2492906,UNIECOM,unicommerce-esolutions-ltd
TEAMGTY,1397,TEAMGTY,team-india-guaranty-ltd
AAATECH,307949,AAATECH,aaa-technologies-ltd
BRIJLEAS,3791,BRIJLEAS,brijlaxmi-leasing-finance-ltd
OONE,3967,OONE,objectone-information-systems-ltd
URAVIDEF,87728,URAVIDEF,uravi-defence-and-technology-ltd
SNXT30BEES,3139807,SNXT30BEES,nippon-india-bse-sensex-next-30-etf
TRANSWORLD,1230,TRANSWORLD,transworld-shipping-lines-ltd
SUDARSCHEM,1304,SUDARSCHEM,sudarshan-chemical-industries-ltd
16691931,3043646,16691931,spinaroo-commercial-ltd
ANKIN,3662,ANKIN,anka-india-ltd
IFINSER,4343,IFINSER,interactive-financial-services-ltd
AGRITECH,40,AGRITECH,agri-tech-india-ltd
VARDMNPOLY,1468,VARDMNPOLY,vardhman-polytex-ltd
509960,83523,509960,u-p-hotels-ltd
PHOGLOBAL,2656548,PHOGLOBAL,phoenix-overseas-ltd
SINCLAIR,2911,SINCLAIR,sinclairs-hotels-ltd
YCCL,1563601,YCCL,yasons-chemex-care-ltd
ANANTRAJ,78,ANANTRAJ,anant-raj-ltd
OCTAVE,2845,OCTAVE,perfect-octave-media-projects-ltd
HISARSP,2846,HISARSP,hisar-spinning-mills-ltd
ICEMAKE,87724,ICEMAKE,ice-make-refrigeration-ltd
MANDEEP,2261477,MANDEEP,mandeep-auto-industries-ltd
SARTHAKIND,1187,SARTHAKIND,sarthak-industries-ltd
KIFS,3963,KIFS,kifs-financial-services-ltd
ICICIGI,61147,ICICIGI,icici-lombard-general-insurance-company-ltd
541601,98469,541601,rajnish-wellness-ltd
GENSOL,166858,GENSOL,gensol-engineering-ltd
12120137,419286,12120137,mrp-agro-ltd
AMIRCHAND,3457159,AMIRCHAND,amir-chand-jagdish-kumar-exports-ltd
KAMADGIRI,2695,KAMADGIRI,kamadgiri-fashion-ltd
FLEXIADD,3297344,FLEXIADD,dsp-nifty500-flexicap-quality-30-etf
SYMPHONY,1341,SYMPHONY,symphony-ltd
NILE,3261,NILE,nile-ltd
VMV,4221,VMV,growington-ventures-india-ltd
